TimeOffsetHours,Pred6,Backup,Acoustc
8.5,5.3799999999999999,8.6899999999999995,8.3499999999999996
8.5999999999999996,5.3799999999999999,8.6699999999999999,8.3399999999999999
8.6999999999999993,5.3700000000000001,8.7100000000000009,8.3399999999999999
8.8000000000000007,5.3600000000000003,8.7599999999999998,8.3399999999999999
8.9000000000000004,5.3399999999999999,8.7899999999999991,8.3499999999999996
9.0,5.3099999999999996,8.8000000000000007,8.3200000000000003
9.0999999999999996,5.2800000000000002,8.8499999999999996,8.3399999999999999
9.1999999999999993,5.2400000000000002,8.8499999999999996,8.3399999999999999
9.3000000000000007,5.1900000000000004,8.8499999999999996,8.2899999999999991
9.4000000000000004,5.1299999999999999,8.8499999999999996,8.3200000000000003
9.5,5.0700000000000003,8.8100000000000005,8.3000000000000007
9.5999999999999996,5.0,8.7799999999999994,8.3300000000000001
9.6999999999999993,4.9299999999999997,8.6899999999999995,8.3399999999999999
9.8000000000000007,4.8499999999999996,8.5999999999999996,8.2899999999999991
9.9000000000000004,4.7599999999999998,8.5800000000000001,8.2799999999999994
10.0,4.6699999999999999,8.5299999999999994,8.25
10.1,4.5700000000000003,8.5,8.2599999999999998
10.199999999999999,4.4699999999999998,NA,NA
10.300000000000001,4.3700000000000001,NA,NA
10.4,4.2599999999999998,NA,NA
10.5,4.1500000000000004,NA,NA
10.6,4.0300000000000002,NA,NA
10.699999999999999,3.9199999999999999,8.0999999999999996,8.0600000000000005
10.800000000000001,3.7999999999999998,8.0500000000000007,7.9900000000000002
10.9,3.6800000000000002,7.9400000000000004,7.8799999999999999
11.0,3.5600000000000001,7.8300000000000001,7.8099999999999996
11.1,3.4399999999999999,7.7699999999999996,7.75
11.199999999999999,3.3199999999999998,7.6799999999999997,7.6399999999999997
11.300000000000001,3.21,7.5599999999999996,7.5300000000000002
11.4,3.0899999999999999,7.4500000000000002,7.4100000000000001
11.5,2.9700000000000002,7.3300000000000001,7.2999999999999998
11.6,2.8599999999999999,7.2199999999999998,7.1799999999999997
11.699999999999999,2.7400000000000002,7.0899999999999999,7.0599999999999996
11.800000000000001,2.6299999999999999,6.96,6.9199999999999999
11.9,2.52,6.8399999999999999,6.8099999999999996
12.0,2.4100000000000001,6.7699999999999996,6.7300000000000004
12.1,2.2999999999999998,6.6500000000000004,6.6299999999999999
12.199999999999999,2.2000000000000002,6.5800000000000001,6.5499999999999998
12.300000000000001,2.0899999999999999,6.5,6.4699999999999998
12.4,1.98,6.4400000000000004,6.4100000000000001
12.5,1.8799999999999999,6.3300000000000001,6.2999999999999998
12.6,1.78,6.2400000000000002,6.21
12.699999999999999,1.6799999999999999,6.1600000000000001,6.1500000000000004
12.800000000000001,1.5700000000000001,6.0999999999999996,6.0899999999999999
12.9,1.47,6.0199999999999996,6.0
13.0,1.3700000000000001,5.9100000000000001,5.9000000000000004
13.1,1.27,5.8700000000000001,5.8300000000000001
13.199999999999999,1.1699999999999999,5.79,5.7599999999999998
13.300000000000001,1.0800000000000001,5.6900000000000004,5.6699999999999999
13.4,0.97999999999999998,5.6100000000000003,5.5899999999999999
13.5,0.89000000000000001,5.5499999999999998,5.5300000000000002
13.6,0.80000000000000004,5.46,5.4400000000000004
13.699999999999999,0.70999999999999996,5.4199999999999999,5.3899999999999997
13.800000000000001,0.62,5.3700000000000001,5.3399999999999999
13.9,0.54000000000000004,5.3300000000000001,5.2999999999999998
14.0,0.46000000000000002,5.2999999999999998,5.2599999999999998
14.1,0.39000000000000001,5.2699999999999996,5.2400000000000002
14.199999999999999,0.32000000000000001,5.2599999999999998,5.2300000000000004
14.300000000000001,0.26000000000000001,NA,5.2000000000000002
14.4,0.20999999999999999,5.2699999999999996,5.2400000000000002
14.5,0.16,5.2800000000000002,5.25
14.6,0.12,5.29,5.2699999999999996
14.699999999999999,0.089999999999999997,5.3799999999999999,5.3499999999999996
14.800000000000001,0.070000000000000007,5.4299999999999997,5.4000000000000004
14.9,0.059999999999999998,5.5199999999999996,5.5
15.0,0.050000000000000003,5.5999999999999996,5.5800000000000001
15.1,0.059999999999999998,5.6900000000000004,5.6900000000000004
15.199999999999999,0.080000000000000002,5.79,5.7699999999999996
15.300000000000001,0.10000000000000001,5.9699999999999998,5.9699999999999998
15.4,0.13,6.1100000000000003,6.0999999999999996
15.5,0.17999999999999999,6.2400000000000002,6.21
15.6,0.23000000000000001,6.4000000000000004,6.3600000000000003
15.699999999999999,0.28999999999999998,6.5,6.46
15.800000000000001,0.35999999999999999,6.6100000000000003,6.5599999999999996
15.9,0.44,6.7000000000000002,6.6699999999999999
16.0,0.52000000000000002,6.8499999999999996,6.8200000000000003
16.100000000000001,0.60999999999999999,7.0199999999999996,6.9699999999999998
16.199999999999999,0.70999999999999996,7.1500000000000004,7.0899999999999999
16.300000000000001,0.81000000000000005,7.2800000000000002,7.2300000000000004
16.399999999999999,0.91000000000000003,7.4500000000000002,7.4000000000000004
16.5,1.02,7.5700000000000003,7.5099999999999998
16.600000000000001,1.1299999999999999,7.75,7.7000000000000002
16.699999999999999,1.25,7.9100000000000001,7.8700000000000001
16.800000000000001,1.3600000000000001,8.0299999999999994,8.0
16.899999999999999,1.49,8.1799999999999997,8.1400000000000006
17.0,1.6000000000000001,8.2699999999999996,8.2300000000000004
17.100000000000001,1.73,8.3800000000000008,8.3000000000000007
17.199999999999999,1.8500000000000001,8.4800000000000004,8.3300000000000001
17.300000000000001,1.97,8.6300000000000008,8.3200000000000003
17.399999999999999,2.0899999999999999,8.7699999999999996,8.3300000000000001
17.5,2.21,8.9000000000000004,8.3100000000000005
17.600000000000001,2.3300000000000001,9.0299999999999994,8.3200000000000003
17.699999999999999,2.4500000000000002,9.1899999999999995,8.2899999999999991
17.800000000000001,2.5699999999999998,9.3300000000000001,8.3100000000000005
17.899999999999999,2.6800000000000002,9.4800000000000004,8.3000000000000007
18.0,2.7999999999999998,9.6199999999999992,7.8499999999999996
18.100000000000001,2.9100000000000001,9.7400000000000002,7.8300000000000001
18.199999999999999,3.02,9.9499999999999993,7.0700000000000003
18.300000000000001,3.1299999999999999,10.1,6.0999999999999996
18.399999999999999,3.23,10.220000000000001,6.0899999999999999
18.5,3.3300000000000001,10.390000000000001,6.1100000000000003
18.600000000000001,3.4399999999999999,10.550000000000001,6.1100000000000003
18.699999999999999,3.5299999999999998,10.69,6.1200000000000001
18.800000000000001,3.6299999999999999,10.880000000000001,6.5999999999999996
18.899999999999999,3.7200000000000002,11.07,6.9100000000000001
19.0,3.8100000000000001,11.25,7.2699999999999996
19.100000000000001,3.8999999999999999,11.41,7.1600000000000001
19.199999999999999,3.98,11.619999999999999,7.0700000000000003
19.300000000000001,4.0599999999999996,11.869999999999999,7.3099999999999996
19.399999999999999,4.1399999999999997,12.09,7.0599999999999996
19.5,4.21,12.33,7.0599999999999996
19.600000000000001,4.2800000000000002,12.539999999999999,7.2400000000000002
19.699999999999999,4.3399999999999999,12.75,7.1299999999999999
19.800000000000001,4.4100000000000001,12.93,7.1600000000000001
19.899999999999999,4.46,13.039999999999999,7.0899999999999999
20.0,4.5099999999999998,13.15,7.1600000000000001
20.100000000000001,4.5599999999999996,13.199999999999999,7.1600000000000001
20.199999999999999,4.5999999999999996,13.26,7.1100000000000003
20.300000000000001,4.6399999999999997,13.34,7.1500000000000004
20.399999999999999,4.6699999999999999,13.4,7.2599999999999998
20.5,4.6900000000000004,13.460000000000001,7.1299999999999999
20.600000000000001,4.71,13.539999999999999,7.0
20.699999999999999,4.7300000000000004,13.65,6.6799999999999997
20.800000000000001,4.7400000000000002,13.720000000000001,6.8499999999999996
20.899999999999999,4.7400000000000002,13.779999999999999,7.1200000000000001
21.0,4.7400000000000002,13.81,7.0700000000000003
21.100000000000001,4.7199999999999998,13.85,7.2999999999999998
21.199999999999999,4.71,13.869999999999999,7.2999999999999998
21.300000000000001,4.6900000000000004,13.869999999999999,7.3200000000000003
21.399999999999999,4.6500000000000004,13.880000000000001,7.1900000000000004
21.5,4.6200000000000001,13.789999999999999,7.1399999999999997
21.600000000000001,4.5700000000000003,13.720000000000001,7.1799999999999997
21.699999999999999,4.5199999999999996,13.630000000000001,7.0300000000000002
21.800000000000001,4.46,13.539999999999999,7.3200000000000003
21.899999999999999,4.4000000000000004,13.41,7.04
22.0,4.3300000000000001,13.300000000000001,7.2300000000000004
22.100000000000001,4.25,13.15,6.8799999999999999
22.199999999999999,4.1699999999999999,12.99,6.9699999999999998
22.300000000000001,4.0800000000000001,12.859999999999999,7.1900000000000004
22.399999999999999,3.9900000000000002,12.69,7.0999999999999996
22.5,3.8900000000000001,12.5,7.1799999999999997
22.600000000000001,3.79,12.27,7.1799999999999997
22.699999999999999,3.6800000000000002,12.07,7.4000000000000004
22.800000000000001,3.5699999999999998,11.869999999999999,7.0899999999999999
22.899999999999999,3.46,11.609999999999999,7.0300000000000002
23.0,3.3500000000000001,11.32,7.1799999999999997
23.100000000000001,3.23,11.039999999999999,7.2599999999999998
23.199999999999999,3.1099999999999999,10.779999999999999,7.2400000000000002
23.300000000000001,3.0,10.470000000000001,6.4299999999999997
23.399999999999999,2.8799999999999999,10.15,6.7999999999999998
23.5,2.7599999999999998,9.8100000000000005,7.6699999999999999
23.600000000000001,2.6499999999999999,9.5399999999999991,8.1400000000000006
23.699999999999999,2.5299999999999998,9.2200000000000006,8.3100000000000005
23.800000000000001,2.4199999999999999,8.9199999999999999,8.3200000000000003
23.899999999999999,2.3100000000000001,8.6199999999999992,8.2899999999999991
24.0,2.2000000000000002,8.3499999999999996,8.1699999999999999
24.100000000000001,2.1000000000000001,8.0299999999999994,7.9400000000000004
24.199999999999999,1.99,7.7699999999999996,7.71
24.300000000000001,1.8899999999999999,7.5800000000000001,7.5300000000000002
24.399999999999999,1.79,7.4199999999999999,7.3600000000000003
24.5,1.7,7.2000000000000002,7.1900000000000004
24.600000000000001,1.6000000000000001,7.0599999999999996,7.0
24.699999999999999,1.51,6.8700000000000001,6.8399999999999999
24.800000000000001,1.4199999999999999,6.71,6.6799999999999997
24.899999999999999,1.3300000000000001,6.54,6.5099999999999998
25.0,1.25,6.4000000000000004,6.3600000000000003
25.100000000000001,1.1599999999999999,6.2599999999999998,6.2199999999999998
25.199999999999999,1.0800000000000001,6.1299999999999999,6.0899999999999999
25.300000000000001,1.0,5.9900000000000002,5.96
25.399999999999999,0.92000000000000004,5.8499999999999996,5.8399999999999999
25.5,0.84999999999999998,5.7699999999999996,5.7400000000000002
25.600000000000001,0.77000000000000002,5.6399999999999997,5.6200000000000001
25.699999999999999,0.69999999999999996,5.5199999999999996,5.5099999999999998
25.800000000000001,0.63,5.3600000000000003,5.3499999999999996
25.899999999999999,0.56000000000000005,5.21,5.2000000000000002
26.0,0.5,5.0800000000000001,5.0800000000000001
26.100000000000001,0.44,4.9400000000000004,4.9400000000000004
26.199999999999999,0.38,4.7999999999999998,4.7999999999999998
26.300000000000001,0.33000000000000002,4.7000000000000002,4.6699999999999999
26.399999999999999,0.28999999999999998,4.5499999999999998,4.5300000000000002
26.5,0.23999999999999999,4.4400000000000004,4.4100000000000001
26.600000000000001,0.20999999999999999,4.3200000000000003,4.3099999999999996
26.699999999999999,0.17999999999999999,4.21,4.2000000000000002
26.800000000000001,0.16,4.0999999999999996,4.0800000000000001
26.899999999999999,0.14999999999999999,4.0,3.96
27.0,0.14000000000000001,3.9100000000000001,3.8700000000000001
27.100000000000001,0.14000000000000001,3.8100000000000001,3.79
27.199999999999999,0.16,3.77,3.75
27.300000000000001,0.17999999999999999,3.71,3.6800000000000002
27.399999999999999,0.20999999999999999,3.6699999999999999,3.6299999999999999
27.5,0.25,3.6400000000000001,3.6099999999999999
27.600000000000001,0.29999999999999999,3.6299999999999999,3.6099999999999999
27.699999999999999,0.35999999999999999,3.6699999999999999,3.6400000000000001
27.800000000000001,0.42999999999999999,3.6899999999999999,3.6699999999999999
27.899999999999999,0.5,3.7200000000000002,3.71
28.0,0.58999999999999997,3.8100000000000001,3.79
28.100000000000001,0.68000000000000005,3.8799999999999999,3.8700000000000001
28.199999999999999,0.78000000000000003,4.0,3.9900000000000002
28.300000000000001,0.89000000000000001,4.0700000000000003,4.0499999999999998
28.399999999999999,1.0,4.1399999999999997,4.1399999999999997
28.5,1.1200000000000001,4.21,4.2000000000000002
28.600000000000001,1.24,4.2999999999999998,4.2999999999999998
28.699999999999999,1.3700000000000001,4.4100000000000001,4.4100000000000001
28.800000000000001,1.5,4.5199999999999996,4.5300000000000002
28.899999999999999,1.6299999999999999,4.6500000000000004,4.6600000000000001
29.0,1.77,4.79,4.8099999999999996
29.100000000000001,1.9099999999999999,4.9500000000000002,4.9699999999999998
29.199999999999999,2.0499999999999998,5.0800000000000001,5.1299999999999999
29.300000000000001,2.1899999999999999,5.21,5.2800000000000002
29.399999999999999,2.3199999999999998,5.3600000000000003,5.4400000000000004
29.5,2.46,5.5,5.5700000000000003
29.600000000000001,2.6000000000000001,5.5999999999999996,5.71
29.699999999999999,2.73,5.75,5.8700000000000001
29.800000000000001,2.8700000000000001,5.8899999999999997,6.0
29.899999999999999,3.0,5.9900000000000002,6.1100000000000003
30.0,3.1299999999999999,6.0899999999999999,6.21
30.100000000000001,3.25,6.1699999999999999,6.2699999999999996
30.199999999999999,3.3799999999999999,6.2699999999999996,6.4000000000000004
30.300000000000001,3.5,6.3700000000000001,6.5
30.399999999999999,3.6200000000000001,6.4299999999999997,6.54
30.5,3.73,6.5099999999999998,6.6200000000000001
30.600000000000001,3.8399999999999999,6.5599999999999996,6.7000000000000002
30.699999999999999,3.9500000000000002,6.6100000000000003,6.75
30.800000000000001,4.0599999999999996,6.7000000000000002,6.7999999999999998
30.899999999999999,4.1600000000000001,6.7400000000000002,6.8600000000000003
31.0,4.25,6.8099999999999996,6.9299999999999997
31.100000000000001,4.3499999999999996,6.8399999999999999,6.9800000000000004
31.199999999999999,4.4400000000000004,6.9199999999999999,7.04
31.300000000000001,4.5199999999999996,6.9299999999999997,7.0700000000000003
31.399999999999999,4.5999999999999996,6.9299999999999997,7.0899999999999999
31.5,4.6799999999999997,6.96,7.0899999999999999
31.600000000000001,4.7599999999999998,6.9500000000000002,7.0999999999999996
31.699999999999999,4.8300000000000001,6.96,7.1200000000000001
31.800000000000001,4.8899999999999997,6.9699999999999998,7.1200000000000001
31.899999999999999,4.9500000000000002,7.0099999999999998,7.1500000000000004
32.0,5.0099999999999998,7.0199999999999996,7.1500000000000004
32.100000000000001,5.0700000000000003,7.0199999999999996,7.1500000000000004
32.200000000000003,5.1100000000000003,7.0300000000000002,7.1600000000000001
32.299999999999997,5.1600000000000001,7.0199999999999996,7.1600000000000001
32.399999999999999,5.2000000000000002,7.0099999999999998,7.1500000000000004
32.5,5.2300000000000004,7.0300000000000002,7.1699999999999999
32.600000000000001,5.2599999999999998,7.0499999999999998,7.21
32.700000000000003,5.29,7.1299999999999999,7.2800000000000002
32.799999999999997,5.3099999999999996,7.1799999999999997,7.3200000000000003
32.899999999999999,5.3200000000000003,7.1900000000000004,7.3399999999999999
33.0,5.3300000000000001,7.1699999999999999,7.3099999999999996
33.100000000000001,5.3300000000000001,7.1299999999999999,7.2599999999999998
33.200000000000003,5.3300000000000001,7.1100000000000003,7.2400000000000002
33.299999999999997,5.3200000000000003,7.1200000000000001,7.2599999999999998
33.399999999999999,5.3099999999999996,7.1200000000000001,7.2599999999999998
33.5,5.29,7.1100000000000003,7.25
33.600000000000001,5.2599999999999998,7.1200000000000001,7.25
33.700000000000003,5.2300000000000004,7.1600000000000001,7.2999999999999998
33.799999999999997,5.1900000000000004,7.2000000000000002,7.3600000000000003
33.899999999999999,5.1399999999999997,7.2400000000000002,7.3799999999999999
34.0,5.0999999999999996,7.2800000000000002,7.4100000000000001
34.100000000000001,5.04,7.29,7.4400000000000004
34.200000000000003,4.9699999999999998,7.3300000000000001,7.4800000000000004
34.299999999999997,4.9000000000000004,7.3099999999999996,7.4699999999999998
34.399999999999999,4.8300000000000001,7.2699999999999996,7.4199999999999999
34.5,4.75,7.2400000000000002,7.4000000000000004
34.600000000000001,4.6600000000000001,7.1900000000000004,7.3399999999999999
34.700000000000003,4.5700000000000003,7.1100000000000003,7.25
34.799999999999997,4.4699999999999998,6.9900000000000002,7.1399999999999997
34.899999999999999,4.3700000000000001,6.8700000000000001,7.0099999999999998
35.0,4.2699999999999996,6.7199999999999998,6.8799999999999999
35.100000000000001,4.1600000000000001,6.6399999999999997,6.79
35.200000000000003,4.0499999999999998,6.5599999999999996,6.6900000000000004
35.299999999999997,3.9300000000000002,6.46,6.6100000000000003
35.399999999999999,3.8100000000000001,6.3700000000000001,6.5300000000000002
35.5,3.6899999999999999,6.25,6.4100000000000001
35.600000000000001,3.5699999999999998,6.1100000000000003,6.2800000000000002
35.700000000000003,3.4500000000000002,6.0099999999999998,6.1799999999999997
35.799999999999997,3.3300000000000001,5.9100000000000001,6.0700000000000003
35.899999999999999,3.21,5.7800000000000002,5.9800000000000004
36.0,3.0899999999999999,5.6600000000000001,5.8300000000000001
36.100000000000001,2.9700000000000002,5.4900000000000002,5.6399999999999997
36.200000000000003,2.8599999999999999,5.3099999999999996,5.4900000000000002
36.299999999999997,2.7400000000000002,5.1500000000000004,5.29
36.399999999999999,2.6299999999999999,5.0300000000000002,5.1600000000000001
36.5,2.5099999999999998,4.9100000000000001,5.0199999999999996
36.600000000000001,2.3999999999999999,4.7800000000000002,4.9000000000000004
36.700000000000003,2.29,4.6399999999999997,4.7400000000000002
36.799999999999997,2.1899999999999999,4.5099999999999998,4.5899999999999999
36.899999999999999,2.0800000000000001,4.3600000000000003,4.4400000000000004
37.0,1.98,4.21,4.29
37.100000000000001,1.8799999999999999,4.0499999999999998,4.1100000000000003
37.200000000000003,1.78,3.9100000000000001,3.96
37.299999999999997,1.6799999999999999,3.7599999999999998,3.8100000000000001
37.399999999999999,1.5800000000000001,3.6299999999999999,3.6800000000000002
37.5,1.49,3.5099999999999998,3.5600000000000001
37.600000000000001,1.3899999999999999,3.3999999999999999,3.4300000000000002
37.700000000000003,1.3,3.2999999999999998,3.3399999999999999
37.799999999999997,1.21,3.21,3.23
37.899999999999999,1.1200000000000001,3.0800000000000001,3.0899999999999999
38.0,1.03,2.9399999999999999,2.96
38.100000000000001,0.93999999999999995,2.8300000000000001,2.8300000000000001
38.200000000000003,0.84999999999999998,2.73,2.7200000000000002
38.299999999999997,0.77000000000000002,2.6200000000000001,2.6099999999999999
38.399999999999999,0.68999999999999995,2.5099999999999998,2.4900000000000002
38.5,0.59999999999999998,2.3999999999999999,2.3900000000000001
38.600000000000001,0.53000000000000003,2.3399999999999999,2.3100000000000001
38.700000000000003,0.46000000000000002,2.23,2.21
38.799999999999997,0.39000000000000001,2.1400000000000001,2.1099999999999999
38.899999999999999,0.33000000000000002,2.0299999999999998,2.0
39.0,0.27000000000000002,1.9199999999999999,1.8899999999999999
39.100000000000001,0.22,1.8400000000000001,1.8300000000000001
39.200000000000003,0.17999999999999999,1.77,1.77
39.299999999999997,0.14000000000000001,1.71,1.6899999999999999
39.399999999999999,0.11,1.6699999999999999,1.6499999999999999
39.5,0.089999999999999997,1.6399999999999999,1.6100000000000001
39.600000000000001,0.080000000000000002,1.6000000000000001,1.5800000000000001
39.700000000000003,0.080000000000000002,1.5800000000000001,1.5600000000000001
39.799999999999997,0.089999999999999997,1.5800000000000001,1.54
39.899999999999999,0.10000000000000001,1.5600000000000001,1.52
40.0,0.13,1.53,1.51
40.100000000000001,0.16,1.52,1.51
40.200000000000003,0.20000000000000001,1.53,1.52
40.299999999999997,0.26000000000000001,1.55,1.53
40.399999999999999,0.32000000000000001,1.54,1.53
40.5,0.39000000000000001,1.5800000000000001,1.5700000000000001
40.600000000000001,0.46999999999999997,1.6399999999999999,1.6399999999999999
40.700000000000003,0.55000000000000004,1.7,1.7
40.799999999999997,0.64000000000000001,1.8300000000000001,1.8
40.899999999999999,0.73999999999999999,1.9399999999999999,1.9299999999999999
41.0,0.83999999999999997,2.0299999999999998,2.02
41.100000000000001,0.94999999999999996,2.1400000000000001,2.1299999999999999
41.200000000000003,1.0600000000000001,2.2599999999999998,2.2599999999999998
41.299999999999997,1.1699999999999999,2.3999999999999999,2.4100000000000001
41.399999999999999,1.29,2.5699999999999998,2.5800000000000001
41.5,1.4099999999999999,2.73,2.73
41.600000000000001,1.53,2.8900000000000001,2.8900000000000001
41.700000000000003,1.6599999999999999,3.0299999999999998,3.04
41.799999999999997,1.78,3.1699999999999999,3.2000000000000002
41.899999999999999,1.8999999999999999,3.3300000000000001,3.3700000000000001
42.0,2.02,3.5,3.54
42.100000000000001,2.1499999999999999,3.6600000000000001,3.71
42.200000000000003,2.27,3.8300000000000001,3.8999999999999999
42.299999999999997,2.3900000000000001,4.0099999999999998,4.0800000000000001
42.399999999999999,2.5,4.1699999999999999,4.25
42.5,2.6200000000000001,4.29,4.4000000000000004
42.600000000000001,2.73,4.4400000000000004,4.5499999999999998
42.700000000000003,2.8399999999999999,4.5999999999999996,4.71
42.799999999999997,2.9500000000000002,4.7800000000000002,4.8799999999999999
42.899999999999999,3.0499999999999998,4.9199999999999999,5.0300000000000002
43.0,3.1600000000000001,4.9900000000000002,5.1299999999999999
43.100000000000001,3.2599999999999998,5.0999999999999996,5.2599999999999998
43.200000000000003,3.3599999999999999,5.2199999999999998,5.3799999999999999
43.299999999999997,3.4500000000000002,5.3499999999999996,5.5
43.399999999999999,3.54,5.4100000000000001,5.5800000000000001
43.5,3.6299999999999999,5.5,5.6900000000000004
43.600000000000001,3.71,5.5800000000000001,5.7599999999999998
43.700000000000003,3.7999999999999998,5.6399999999999997,5.8300000000000001
43.799999999999997,3.8700000000000001,5.6799999999999997,5.8700000000000001
43.899999999999999,3.9500000000000002,5.7300000000000004,5.9299999999999997
44.0,4.0199999999999996,5.79,5.9800000000000004
44.100000000000001,4.0899999999999999,5.79,6.0
44.200000000000003,4.1500000000000004,5.8099999999999996,6.0199999999999996
44.299999999999997,4.2199999999999998,5.8300000000000001,6.0300000000000002
44.399999999999999,4.2699999999999996,5.8600000000000003,6.0599999999999996
44.5,4.3200000000000003,5.8799999999999999,6.0800000000000001
44.600000000000001,4.3700000000000001,5.8899999999999997,6.0899999999999999
